index,text,class
3845,"The app’s image recognition feature is useful, but it doesn’t recognize text in images.",truthful
3846,"ads are ok, but not sliding or moving ones ... they are distracting me right off the bat while i am just starting to check the app out ... gotta move on",truthful
3847,Great tool for visualy keeping your schedule at the front of your mind! With my ADHD i suffer from time blindness and this tool coupled with agressively scheduling time to update my calander makes a great way to keep track of what i need to do and when.,truthful
3848,Es buena para aser mis abitos y mis tareas tiene muchas occiones,truthful
3849,"The app’s cloud storage is reliable for backing up files, but it doesn’t offer enough free storage space compared to other services, which could be limiting for users with large amounts of data.",truthful
3851,I dont like the new update,truthful
3853,"В целом нравится, но есть проблема. Очень ленивая синхронизация в компьютером. Делаю изменения на телефоне, захожу в Microsoft To-Do с Windows 10, а там этих изменений нет. И только спустя полминуты где-то появлюятся.",truthful
3854,"The app’s music player is good, but it doesn’t support crossfade between tracks.",truthful
3855,Very handy app. 2 notifications on task in free version!,truthful
3856,"The app is useful, but the premium version is too expensive.",truthful
3858,It's great. I love it.,truthful
3859,"The app’s sleep tracker is accurate, but it doesn’t provide detailed sleep stage analysis.",truthful
3862,Nice app,truthful
3863,"The app’s video player works well, but it doesn’t support 4K streaming.",truthful
3864,"The app’s task scheduler is efficient, but it doesn’t allow users to sort tasks by due date.",truthful
3865,"The app’s calendar syncs well, but it doesn’t allow for syncing across multiple time zones.",truthful
3868,"I love this app, it is so helpfull",truthful
3870,"The app’s contact organizer is functional, but it doesn’t automatically merge duplicate contacts.",truthful
3871,"The app’s voice recognition is decent, but it often misinterprets commands.",truthful
3873,"the planner does not work well. when I set it as every Monday, it shows different days.",truthful
3875,"Awful, can't barely open it up. Just black screen on the main activity and that's it. No reboot or reinstall helped. Fix asap.",truthful
3879,Expecting better. Need alarm facilty to remind me in advance.,truthful
3884,"The app’s budget tracker is good, but it doesn’t support bill payment tracking.",truthful
3887,"The app’s navigation system works well for driving directions, but it doesn’t offer routes for cyclists.",truthful
3888,"The app’s photo gallery organization is basic, but it doesn’t support custom albums.",truthful
3889,Excellent interface. Easy to use.,truthful
3890,Way too expensive; if there was a monthly option I may consider going premium.,truthful
3892,"I would have reported this as a bug within the app, but I found another bug when trying to do that. First one: when submitting a bug or feedback, it does not pass through the 'To' address into the email, so I'm not sure where to send it to. Second one: when editing a habit, daily or to-do text field, the keyboard pops up and disappears. A workaround on this (for my device) is to rotate the phone landscape. Using pixel 3. Otherwise, a very good app!",truthful
